intl_class_cd,class_id,serial_no
035,8205265,86021139
009,8206277,86022079
025,8207556,86023166
009,8207752,86023329
016,8207753,86023329
041,8207754,86023329
041,8209493,86024819
010,8213508,86028282
041,8214357,86028986
003,8214433,86029048
004,8214434,86029048
025,8214738,86029307
030,8215073,86029620
043,8215722,86030174
003,8217339,86031606
025,8217730,86031943
010,8220497,86034412
014,8220774,86034686
025,8222344,86036052
004,8222377,86036083
024,8222964,86036589
032,8224908,86038208
028,8225425,86038665
032,8226040,86039203
009,8228582,86041521
009,8228693,86041604
007,8228752,86041648
007,8228753,86041649
037,8231939,86044441
005,8233640,86045857
032,8233641,86045857
043,8233995,86046194
043,8234031,86046223
033,8234444,86046576
035,8234498,86046629
042,8234499,86046629
029,8235481,86047509
030,8235482,86047509
009,8236262,86048206
038,8236263,86048206
041,8236264,86048206
042,8236265,86048206
009,8236272,86048215
038,8236273,86048215
041,8236274,86048215
042,8236275,86048215
034,8236461,86048382
009,8236467,86048388
001,8237361,86049179
009,8237590,86049379
009,8238156,86049887
030,8238852,86050484
009,8239322,86050885
035,8241220,86052560
044,8242744,86053998
025,8242781,86054026
009,8243286,86054463
035,8244295,86055357
007,8245070,86056022
009,8245071,86056022
011,8245072,86056022
014,8245073,86056022
038,8245074,86056022
042,8245075,86056022
007,8245076,86056023
009,8245077,86056023
011,8245078,86056023
014,8245079,86056023
038,8245080,86056023
042,8245081,86056023
006,8245084,86056026
010,8245085,86056026
035,8245086,86056026
041,8245087,86056026
006,8245091,86056031
010,8245092,86056031
035,8245093,86056031
041,8245094,86056031
036,8245595,86056485
043,8245596,86056485
044,8245597,86056485
007,8245691,86056567
009,8245692,86056567
011,8245693,86056567
009,8246047,86056858
041,8248179,86058689
009,8248799,86059255
036,8249365,86059729
043,8249947,86060226
033,8250206,86060434
028,8250238,86060468
032,8250364,86060580
009,8251631,86061699
009,8251652,86061720
035,8253606,86063445
042,8253607,86063445
035,8253609,86063447
042,8253610,86063447
029,8254258,86064022
030,8254259,86064022
032,8254260,86064022
033,8254560,86064275
009,8254920,86064575
011,8255802,86065409
041,8256162,86065695
009,8257752,86067089
035,8257764,86067104
041,8257770,86067110
042,8257783,86067120
041,8258403,86067670
032,8259548,86068624
025,8260333,86069331
032,8261720,86070447
033,8261721,86070447
012,8262101,86070774
035,8262102,86070774
009,8262357,86071003
016,8262358,86071003
025,8262359,86071003
041,8262360,86071003
009,8264243,86072661
041,8264244,86072661
042,8264245,86072661
009,8264251,86072665
041,8264252,86072665
042,8264253,86072665
009,8267098,86075103
032,8267320,86075289
009,8270508,86078164
044,8271805,86079301
009,8272695,86080042
033,8272901,86080224
A,8273779,86081020
009,8275678,86082656
029,8276131,86083071
029,8276163,86083087
029,8276893,86083756
009,8279474,86086393
009,8279477,86086396
009,8279608,86086510
009,8279611,86086513
035,8279863,86086740
036,8279864,86086740
039,8279865,86086740
041,8279866,86086740
043,8279867,86086740
044,8279868,86086740
045,8279869,86086740
001,8282053,86088647
012,8282832,86089330
007,8284139,86090481
011,8284140,86090481
032,8284168,86090507
036,8286203,86092313
029,8286514,86092581
029,8286524,86092590
014,8288489,86094284
014,8288529,86094307
031,8288749,86094482
031,8288803,86094521
001,8289388,86095016
002,8289389,86095016
003,8289390,86095016
004,8289391,86095016
005,8289392,86095016
010,8289393,86095016
012,8289394,86095016
017,8289395,86095016
018,8289396,86095016
019,8289397,86095016
020,8289398,86095016
022,8289399,86095016
023,8289400,86095016
024,8289401,86095016
025,8289402,86095016
028,8289403,86095016
035,8289404,86095016
036,8289405,86095016
039,8289406,86095016
041,8289407,86095016
043,8289408,86095016
044,8289409,86095016
045,8289410,86095016
025,8290151,86095660
016,8290255,86095744
029,8290677,86096102
009,8290815,86096239
003,8291210,86096591
025,8291310,86096681
035,8292360,86097643
041,8292361,86097643
009,8294095,86099181
028,8294132,86099212
033,8295847,86100762
029,8296608,86101416
041,8298230,86102850
037,8298698,86103293
040,8298699,86103293
042,8298700,86103293
003,8298852,86103437
009,8298926,86103503
009,8300267,86104604
016,8300295,86104635
009,8300325,86104663
012,8300326,86104663
018,8300327,86104663
025,8300328,86104663
033,8300929,86105209
009,8301122,86105383
032,8302452,86106575
012,8302526,86106641
018,8302725,86106818
014,8302761,86106847
036,8303322,86107339
025,8303346,86107361
012,8303358,86107373
035,8303363,86107378
041,8303365,86107381
045,8303366,86107381
018,8304215,86108138
009,8304571,86108451
042,8304573,86108453
009,8304943,86108790
006,8305266,86109077
007,8305267,86109077
012,8305268,86109077
009,8305813,86109558
035,8305914,86109657
030,8307328,86110890
041,8307358,86110922
028,8307407,86110970
034,8307606,86111145
001,8308142,86111636
034,8308634,86112092
025,8308812,86112238
035,8309059,86112471
011,8309351,86112710
030,8309758,86113037
009,8309764,86113044
009,8309767,86113047
009,8309824,86113093
030,8309865,86113124
030,8309867,86113126
009,8310113,86113351
025,8311396,86114413
041,8311399,86114416
009,8311419,86114428
041,8311978,86114935
018,8313070,86115873
025,8313082,86115883
041,8313085,86115886
031,8314083,86116748
033,8314084,86116748
009,8314488,86117092
032,8314497,86117104
003,8316184,86118524
004,8316185,86118524
005,8316186,86118524
011,8316187,86118524
032,8319104,86121088
033,8319109,86121093
041,8320143,86122020
030,8320432,86122280
009,8320464,86122316
033,8320651,86122472
001,8321368,86123097
030,8323174,86124743
020,8325354,86126737
036,8325827,86127156
009,8326138,86127414
003,8327261,86128476
032,8328223,86129330
025,8328780,86129788
028,8328996,86129979
035,8329845,86130757
037,8330308,86131135
029,8331700,86132346
016,8331878,86132485
009,8333857,86134189
043,8334716,86134866
009,8338561,86138183
016,8338562,86138183
018,8338563,86138183
025,8338564,86138183
028,8338565,86138183
041,8338566,86138183
030,8339988,86139379
028,8340245,86139599
036,8340779,86140063
029,8341259,86140473
041,8342764,86141729
011,8344260,86143072
025,8348223,86146594
026,8348224,86146594
035,8348680,86147000
036,8348681,86147000
009,8349179,86147442
028,8349180,86147442
041,8349181,86147442
029,8349687,86147885
028,8352469,86150236
034,8354256,86151732
009,8354997,86152400
032,8356700,86153995
009,8356955,86154227
005,8357657,86154832
030,8358058,86155208
039,8358884,86155941
041,8358885,86155941
009,8359039,86156093
035,8359040,86156093
036,8359041,86156093
037,8359042,86156093
042,8359043,86156093
035,8359227,86156265
036,8359228,86156265
037,8359229,86156265
041,8359230,86156265
042,8359231,86156265
009,8360425,86157374
016,8360427,86157376
020,8360430,86157378
025,8360432,86157380
041,8360434,86157382
009,8360451,86157394
016,8360454,86157399
020,8360463,86157407
025,8360464,86157408
041,8360465,86157409
007,8360967,86157919
009,8360968,86157919
011,8360969,86157919
035,8361661,86158555
036,8361662,86158555
037,8361663,86158555
041,8361664,86158555
042,8361665,86158555
009,8362066,86158932
009,8362075,86158940
009,8362079,86158945
009,8362088,86158954
015,8362253,86159099
004,8362588,86159394
030,8362631,86159434
009,8363231,86159969
009,8364869,86161445
021,8365510,86161986
025,8365517,86161991
028,8365518,86161992
009,8365736,86162192
009,8366062,86162526
009,8366102,86162561
009,8366460,86162827
009,8366468,86162831
009,8366469,86162832
009,8366473,86162836
009,8367664,86163895
003,8368471,86164611
007,8368810,86164913
009,8368820,86164919
009,8368841,86164936
025,8370663,86166522
003,8371080,86166927
004,8371713,86167451
033,8372261,86167940
009,8372336,86168008
009,8373004,86168578
033,8374386,86169813
009,8375304,86170651
003,8376654,86171759
025,8377356,86172388
009,8380200,86174875
009,8380214,86174889
009,8380218,86174894
009,8380250,86174925
009,8381742,86176314
030,8382308,86176798
043,8382309,86176798
033,8384373,86178626
036,8384503,86178745
030,8388592,86182413
009,8390154,86183756
032,8390618,86184179
009,8390795,86184313
037,8394001,86187065
009,8394248,86187293
009,8394260,86187302
009,8394263,86187307
009,8394268,86187311
009,8394777,86187751
010,8397924,86190570
041,8398264,86190867
041,8398288,86190885
018,8399571,86191927
025,8399572,86191927
026,8400784,86192975
032,8401294,86193411
009,8402095,86194116
038,8402096,86194116
041,8402097,86194116
037,8404272,86196030
035,8404339,86196094
009,8405878,86197313
033,8406121,86197526
021,8406433,86197780
009,8407381,86198582
014,8408489,86199468
033,8409188,86200057
016,8410594,86201315
033,8410978,86201663
041,8411764,86202335
033,8412207,86202722
035,8414378,86204539
037,8414379,86204539
025,8417048,86206869
035,8417049,86206869
044,8417319,86207114
009,8422067,86211287
032,8422237,86211428
005,8422603,86211767
014,8423731,86212729
037,8423732,86212729
038,8423733,86212729
042,8423734,86212729
009,8424654,86213501
033,8424846,86213684
033,8424866,86213703
005,8426409,86214991
009,8426468,86215035
042,8426469,86215035
033,8429665,86217846
029,8429887,86218026
032,8431718,86219609
032,8432106,86219946
016,8435204,86222567
009,8435498,86222836
009,8435708,86223048
009,8435734,86223070
009,8435755,86223089
009,8435763,86223097
009,8435781,86223109
025,8439102,86226011
028,8440844,86227500
028,8440935,86227589
009,8441138,86227771
009,8442292,86228707
033,8445109,86231171
041,8445991,86231916
009,8446065,86231986
009,8446706,86232550
033,8447280,86233031
006,8447304,86233057
020,8447305,86233057
021,8447306,86233057
034,8447307,86233057
040,8447308,86233057
042,8447309,86233057
030,8447934,86233638
006,8450328,86235740
030,8450336,86235748
009,8451724,86236974
009,8451738,86236988
009,8451754,86236998
009,8451768,86237009
009,8451775,86237013
009,8452729,86237836
032,8453122,86238179
006,8453978,86238871
025,8454230,86239064
025,8454248,86239081
035,8454802,86239588
018,8455012,86239775
035,8457118,86241602
009,8457561,86241994
041,8458018,86242414
009,8458208,86242559
014,8458209,86242559
009,8458226,86242572
014,8458227,86242572
009,8460311,86244316
009,8460323,86244325
009,8460330,86244332
009,8460335,86244338
009,8460369,86244366
009,8460380,86244372
035,8463014,86246692
036,8463015,86246692
037,8463016,86246692
039,8463017,86246692
042,8463018,86246692
028,8463103,86246772
009,8463326,86246960
033,8463549,86247163
044,8465225,86248717
025,8466898,86250226
018,8466929,86250252
035,8466930,86250252
021,8467842,86251077
021,8467892,86251113
029,8469654,86252624
030,8469655,86252624
041,8470443,86253312
029,8470754,86253570
030,8470786,86253595
035,8471435,86254140
009,8471486,86254187
041,8475003,86257291
031,8476055,86258241
035,8477355,86259328
009,8478121,86260000
003,8479226,86260946
005,8479227,86260946
010,8479228,86260946
007,8479524,86261205
024,8480207,86261815
009,8480905,86262416
009,8481296,86262766
009,8481597,86263039
025,8482080,86263472
041,8482129,86263519
009,8482821,86264169
009,8483515,86264936
014,8483516,86264936
030,8485262,86266282
034,8485263,86266282
041,8485589,86266535
003,8486009,86266931
004,8486010,86266931
009,8486020,86266943
034,8488896,86269387
043,8488976,86269470
009,8489161,86269630
015,8489580,86269972
005,8489593,86269982
009,8493778,86273702
033,8493806,86273727
044,8494413,86274249
016,8498971,86278295
016,8499271,86278571
032,8500306,86279465
032,8500398,86279541
024,8501510,86280494
003,8503337,86282134
009,8503338,86282134
016,8503339,86282134
021,8503340,86282134
025,8503341,86282134
035,8503705,86282463
032,8503734,86282488
043,8503735,86282488
003,8504325,86283029
041,8504937,86283573
007,8506076,86284584
025,8508346,86286567
025,8510201,86288226
036,8510202,86288226
009,8510601,86288632
009,8510818,86288814
014,8510819,86288814
003,8513074,86290826
031,8513598,86291324
033,8513617,86291343
009,8514941,86292571
010,8514942,86292571
014,8514943,86292571
009,8515621,86293208
009,8515632,86293220
009,8515647,86293234
032,8516041,86293585
009,8517558,86294948
003,8518467,86295798
009,8518495,86295818
014,8518518,86295836
016,8518528,86295847
018,8518549,86295867
025,8519289,86296543
028,8519305,86296556
033,8519498,86296718
041,8519526,86296741
009,8519651,86296866
035,8519652,86296866
038,8519653,86296866
041,8519654,86296866
042,8519655,86296866
045,8519656,86296866
028,8519739,86296951
009,8520198,86297384
014,8520199,86297384
003,8521537,86298578
009,8521549,86298585
036,8521573,86298610
037,8521574,86298610
042,8521575,86298610
045,8521576,86298610
025,8523970,86300794
009,8527322,86303796
014,8527323,86303796
044,8527374,86303846
041,8527554,86304012
043,8529728,86305942
036,8529732,86305946
025,8530879,86306982
009,8531488,86307512
016,8531489,86307512
041,8531490,86307512
009,8531620,86307636
009,8531749,86307741
005,8532546,86308436
035,8534163,86309904
009,8534968,86310690
003,8535852,86311541
036,8537060,86312691
041,8538078,86313564
033,8542211,86317233
012,8543004,86317957
009,8544266,86319084
029,8545962,86320563
003,8546864,86321354
025,8546865,86321354
044,8546866,86321354
003,8550979,86325066
030,8550980,86325066
009,8553835,86327547
041,8553837,86327549
035,8555712,86329276
030,8557106,86330540
029,8560628,86333666
029,8560642,86333678
042,8562115,86334990
030,8563608,86336313
038,8564557,86337109
038,8564604,86337143
003,8565216,86337646
004,8565217,86337646
033,8565423,86337842
043,8567380,86339534
032,8567524,86339656
025,8567698,86339809
025,8568839,86340730
032,8568906,86340790
009,8569119,86340990
009,8570066,86341822
024,8570067,86341822
040,8570068,86341822
042,8570069,86341822
035,8570446,86342133
018,8571549,86343078
025,8571550,86343078
