own_addr_1,own_addr_2,own_addr_city,own_composed_of,own_addr_country_cd,own_altn_name,own_entity_desc,own_seq,own_entity_cd,own_nalty_country_cd,own_nalty_other_cd,own_nalty_state_cd,own_addr_other_cd,own_name,own_type_cd,own_addr_postal,own_addr_state_cd,own_id,serial_no
"129, Samsung-ro, Yeongtong-gu, Suwon-si",,Gyeonggi-do,,KR,,,1,3,KR,,,,"SAMSUNG ELECTRONICS CO., LTD.",30,,,16375448,86099181
"129, Samsung-ro, Yeongtong-gu, Suwon-si",,Gyeonggi-do,,KR,,,1,3,KR,,,,"SAMSUNG ELECTRONICS CO., LTD.",20,,,16375449,86099181
"129, Samsung-ro, Yeongtong-gu, Suwon-si",,Gyeonggi-do,,KR,,,1,3,KR,,,,"SAMSUNG ELECTRONICS CO., LTD.",10,,,16375450,86099181
"Building A, Pinnacle Office Park",85 Epping Road,"North Ryde, NSW",,AU,,,1,3,AU,,,,Aristocrat Technologies Australia Pty Ltd.,30,2113,,16375521,86099212
"Building A, Pinnacle Office Park",85 Epping Road,"North Ryde, NSW",,AU,,,1,3,AU,,,,Aristocrat Technologies Australia Pty Ltd.,20,2113,,16375522,86099212
"Building A, Pinnacle Office Park",85 Epping Road,"North Ryde, NSW",,AU,,,1,3,AU,,,,Aristocrat Technologies Australia Pty Ltd.,10,2113,,16375523,86099212
Via D. Scarlatti 31,,Milan,,IT,,,1,3,IT,,,,"Distillerie Tuoni e Canepa, s.r.l.",10,20124,,16379106,86100762
"145, rue du Kiem",,Strassen,,LU,,,1,16,LU,,,,FAGE INTERNATIONAL S.A.,30,L-8030,,16380621,86101416
"5, RUE DU KIEM",,LUXEMBOURG,,LU,,,1,16,LU,,,,FAGE INTERNATIONAL S.A.,20,L-1857,,16380622,86101416
"5, RUE DU KIEM",,LUXEMBOURG,,LU,,,1,16,LU,,,,FAGE LUXEMBOURG S.A.,11,L-1857,,16380623,86101416
5 rue du Kiem,,Luxembourg,,LU,,,1,3,LU,,,,FAGE Luxembourg S.á r.l,10,L-1857,,16380624,86101416
1 West Forest Avenue,,Englewood,,,,,1,16,,,DE,,"Jerrick Ventures, LLC",10,07631,NJ,16383780,86102850
,1740 West Michigan Street,Indianapolis,,,,,1,3,,,IN,,"BMWC Group, Inc.",30,46222,IN,16384773,86103293
1740 West Michigan Street,,Indianapolis,,,,,1,3,,,IN,,"BMWC Group, Inc.",20,46222,IN,16384774,86103293
1740 West Michigan Street,,Indianapolis,,,,,1,3,,,IN,,"BMWC Group, Inc.",10,46222,IN,16384775,86103293
,"195 Broadway, 14th Floor",New York,,,,,1,3,,,NY,,"Gucci America, Inc.",30,10007,NY,16385095,86103437
"195 Broadway, 14th Floor",,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",20,10007,NY,16385096,86103437
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",10,10022,NY,16385097,86103437
"129, Samsung-ro, Yeongtong-gu, Suwon-si",,Gyeonggi-do,,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",30,,,16385235,86103503
"129, Samsung-ro, Yeongtong-gu, Suwon-si",,Gyeonggi-do,,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",20,,,16385236,86103503
"129, Samsung-ro, Yeongtong-gu, Suwon-si",,Gyeonggi-do,,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",10,,,16385237,86103503
,"195 Broadway, 14th Floor",New York,,,,,1,3,,,NY,,"Gucci America, Inc.",30,10007,NY,16387715,86104604
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",20,10022,NY,16387716,86104604
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",10,10022,NY,16387717,86104604
,"195 Broadway, 14th Floor",New York,,,,,1,3,,,NY,,"Gucci America, Inc.",30,10007,NY,16387775,86104635
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",20,10022,NY,16387776,86104635
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",10,10022,NY,16387777,86104635
,"195 Broadway, 14th Floor",New York,,,,,1,3,,,NY,,"Gucci America, Inc.",30,10007,NY,16387833,86104663
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",20,10022,NY,16387834,86104663
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",10,10022,NY,16387835,86104663
"250 SOUTH WACKER DRIVE, SUITE 800",,CHICAGO,,,,,1,16,,,DE,,MOLSON COORS BEVERAGE COMPANY USA LLC,31,60606,IL,16389117,86105209
"250 South Wacker Drive, Suite 800",,Chicago,,,,,1,16,,,DE,,MillerCoors LLC,30,606065888,IL,16389118,86105209
"250 South Wacker Drive, Suite 800",,Chicago,,,,,1,16,,,DE,,MillerCoors LLC,20,606065888,IL,16389119,86105209
Suite 800,250 South Wacker Drive,Chicago,,,,,1,16,,,DE,,MillerCoors LLC,10,606065888,IL,16389120,86105209
"5F, NO.2, LI-HSIN 6TH RD.,",Hsinchu Science Park,Hsinchu,,TW,,,1,3,TW,,,,AIPTEK INTERNATIONAL INC.,20,,,16389537,86105383
"5F, NO.2, LI-HSIN 6TH RD.,",Hsinchu Science Park,Hsinchu,,TW,,,1,3,TW,,,,AIPTEK INTERNATIONAL INC.,10,,,16389538,86105383
CHURCH STREET WEST,AB INBEV HOUSE,"WOKING, SURREY",,GB,,,1,24,GB,,,,AB INBEV INTERNATIONAL BRANDS LIMITED,32,GU21 6HT,,16392202,86106575
"SABMILLER HOUSE, CHURCH STREET WEST",,"WOKING, SURREY",,GB,,PRIVATE LIMITED COMPANY,1,99,,GB2,,,SABMILLER INTERNATIONAL BRANDS LIMITED,31,GU21 6HS,,16392203,86106575
Schouwburgplein 30-34,,3012 CL Rotterdam,,NL,,,1,3,NL,,,,SABMiller International B.V.,30,,,16392204,86106575
Schouwburgplein 30-34,,3012 CL Rotterdam,,NL,,,1,3,NL,,,,SABMiller International B.V.,20,,,16392205,86106575
Schouwburgplein 30-34,,3012 CL Rotterdam,,NL,,,1,3,NL,,,,SABMiller International B.V.,10,,,16392206,86106575
,2-2-13 FUJINOKI,"ITAMI-SHI, HYOGO",,JP,,,1,3,JP,,,,TOYO TIRE CORPORATION,31,664-0847,,16392358,86106641
"2-2-13 Fujinoki, Itami-shi",,Hyogo,,JP,,,1,3,JP,,,,"TOYO TIRE & RUBBER CO., LTD.",30,,,16392359,86106641
"17-18, Edobori 1-chome, Nishi-ku",,Osaka,,JP,,,1,3,JP,,,,"TOYO TIRE & RUBBER CO., LTD.",20,,,16392360,86106641
"17-18, Edobori 1-chome, Nishi-ku",,Osaka,,JP,,,1,3,JP,,,,"TOYO TIRE & RUBBER CO., LTD.",10,,,16392361,86106641
,"195 Broadway, 14th Floor",New York,,,,,1,3,,,NY,,"Gucci America, Inc.",30,10007,NY,16392758,86106818
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",20,10022,NY,16392759,86106818
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",10,10022,NY,16392760,86106818
,"195 Broadway, 14th Floor",New York,,,,,1,3,,,NY,,"Gucci America, Inc.",30,10007,NY,16392841,86106847
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",20,10022,NY,16392842,86106847
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",10,10022,NY,16392843,86106847
,"195 Broadway, 14th Floor",New York,,,,,1,3,,,NY,,"Gucci America, Inc.",30,10007,NY,16393973,86107339
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",20,10022,NY,16393974,86107339
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",10,10022,NY,16393975,86107339
"195 Broadway, 14th Floor",,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",30,10007,NY,16394023,86107361
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",20,10022,NY,16394024,86107361
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",10,10022,NY,16394025,86107361
"195 Broadway, 14th Floor",,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",30,10007,NY,16394049,86107373
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",20,10022,NY,16394050,86107373
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",10,10022,NY,16394051,86107373
,"195 Broadway, 14th Floor",New York,,,,,1,3,,,NY,,"Gucci America, Inc.",30,10007,NY,16394060,86107378
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",20,10022,NY,16394061,86107378
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",10,10022,NY,16394062,86107378
,"195 Broadway, 14th Floor",New York,,,,,1,3,,,NY,,"Gucci America, Inc.",30,10007,NY,16394066,86107381
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",20,10022,NY,16394067,86107381
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",10,10022,NY,16394068,86107381
"195 Broadway, 14th Floor",,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",30,10007,NY,16395748,86108138
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",20,10022,NY,16395749,86108138
685 Fifth Avenue,,New York,,,,,1,3,,,NY,,"Gucci America, Inc.",10,10022,NY,16395750,86108138
Rijnsburgstraat 9-11,,Amsterdam,,NL,,,1,3,NL,,,,Elasticsearch BV,10,1059AT,,16396464,86108451
Rijnsburgstraat 9-11,,Amsterdam,,NL,,,1,3,NL,,,,Elasticsearch BV,10,1059AT,,16396468,86108453
6 Old country road,,New Rochelle,,,,,1,16,,,NY,,WEBCBG,20,10804,NY,16397165,86108790
6 Old country road,,New Rochelle,,,,,1,16,,,NY,,WEBCBG,10,10804,NY,16397166,86108790
,"131-2 Nagasawa, Shimizu-cho, Sunto-gun",Shizuoka,,JP,,,1,3,JP,,,,USUI Kokusai Sangyo Kaisha Limited,30,420-0001,,16397744,86109077
"131-2 Nagasawa, Shimizu-cho, Sunto-gun",,Shizuoka,,JP,,,1,3,JP,,,,USUI Kokusai Sangyo Kaisha Limited,20,,,16397745,86109077
"131-2 Nagasawa, Shimizu-cho, Sunto-gun",,Shizuoka,,JP,,,1,3,JP,,,,USUI Kokusai Sangyo Kaisha Limited,10,,,16397746,86109077
PO Box 713,,Liberty Lake,Aaron Murakami US Citizen Peter Lindemann US Citizen,,,,1,2,,,WA,,A & P Electronic Media,10,99019,WA,16398833,86109558
16787 Beach Boulevard,,Huntington Beach,,,,,1,3,,,WY,,Tech Fusion Corporation,20,92647,CA,16399063,86109657
16787 Beach Boulevard,,Huntington Beach,,,,,1,3,,,WY,,Tech Fusion Corporation,10,92647,CA,16399064,86109657
3101 N. Barrington Road,,Hoffman Estates,,,,,1,3,,,IL,,"Apple Villa Frozen Apple Pancake, Inc.",30,60192,IL,16401919,86110890
3101 N. Barrington Road,,Hoffman Estates,,,,,1,3,,,IL,,"Apple Villa Frozen Apple Pancake, Inc.",20,60192,IL,16401920,86110890
3101 N. Barrington Road,,Hoffman Estates,,,,,1,3,,,IL,,"Apple Villa Frozen Apple Pancake, Inc.",10,60192,IL,16401921,86110890
"5F Shinagawa Seaside East Tower, 4-12-8",,Tokyo,,JP,,,1,3,JP,,,,MarvelousAQL Inc.,20,140-0002,,16401984,86110922
"5F Shinagawa Seaside East Tower, 4-12-8",,Tokyo,,JP,,,1,3,JP,,,,MarvelousAQL Inc.,10,140-0002,,16401985,86110922
M1-1518,333 CONTINENTAL BOULEVARD,EL SEGUNDO,,,,,1,3,,,DE,,"MATTEL, INC.",30,90245,CA,16402089,86110970
M1-1518,333 CONTINENTAL BOULEVARD,EL SEGUNDO,,,,,1,3,,,DE,,"MATTEL, INC.",20,90245,CA,16402090,86110970
M1-1518,333 CONTINENTAL BOULEVARD,EL SEGUNDO,,,,,1,3,,,DE,,"MATTEL, INC.",10,90245,CA,16402091,86110970
,20155 Ellipse,Foothill Ranch,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",30,92610,CA,16402499,86111145
,20155 Ellipse,Foothill Ranch,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",20,92610,CA,16402500,86111145
,mj@starbuzztobacco.com,Foothill Ranch,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",10,92610,CA,16402501,86111145
10871 Forbes Ave,,Garden Grove,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",30,92843,CA,16403636,86111636
10871 Forbes Ave,,Garden Grove,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",20,92843,CA,16403637,86111636
10871 Forbes Ave,,Garden Grove,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",10,92843,CA,16403638,86111636
,20155 Ellipse,Foothill Ranch,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",30,92610,CA,16404630,86112092
10871 Forbes Ave,,Garden Grove,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",20,92843,CA,16404631,86112092
10871 Forbes Ave,,Garden Grove,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",10,92843,CA,16404632,86112092
3236 South Rookery Lane,,Boise,,,,,1,1,US,,,,Reid G. Fontaine,20,83706,ID,16404979,86112238
3236 South Rookery Lane,,Boise,,,,,1,1,US,,,,Reid G. Fontaine,10,83706,ID,16404980,86112238
1100 S Hope St #1208,,Los Angeles,,,,,1,1,US,,,,Eric Perlman,30,90015,CA,16405466,86112471
1100 S Hope St #1208,,Los Angeles,,,DBA Black Apple Gallery,,1,1,US,,,,Eric Perlman,20,90015,CA,16405467,86112471
1100 S Hope St #1208,,Los Angeles,,,DBA Black Apple Gallery,,1,1,US,,,,Eric Perlman,10,90015,CA,16405468,86112471
"14, Seocho-daero 74-gil, Seocho-gu",,Seoul,,KR,,,1,3,KR,,,,Samsung C&T Corporation,10,137-956,,16405992,86112710
,20155 Ellipse,Foothill Ranch,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",30,92610,CA,16406728,86113037
10871 Forbes Ave,,Garden Grove,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",20,92843,CA,16406729,86113037
10871 Forbes Ave,,Garden Grove,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",10,92843,CA,16406730,86113037
"129, Samsung-ro, Yeongtong-gu",,"Suwon-si, Gyeonggi-do",,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",20,,,16406742,86113044
"129, Samsung-ro, Yeongtong-gu",,"Suwon-si, Gyeonggi-do",,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",10,,,16406743,86113044
"129, Samsung-ro, Yeongtong-gu",,"Suwon-si, Gyeonggi-do",,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",20,,,16406750,86113047
"129, Samsung-ro, Yeongtong-gu",,"Suwon-si, Gyeonggi-do",,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",10,,,16406751,86113047
"129, Samsung-ro, Yeongtong-gu",,"Suwon-si, Gyeonggi-do",,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",10,,,16406858,86113093
,20155 Ellipse,Foothill Ranch,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",30,92610,CA,16406932,86113124
10871 Forbes Ave,,Garden Grove,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",20,92843,CA,16406933,86113124
10871 Forbes Ave,,Garden Grove,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",10,92843,CA,16406934,86113124
10871 Forbes Ave,,Garden Grove,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",10,92843,CA,16406938,86113126
"129, Samsung-ro, Yeongtong-gu, Suwon-si",,Gyeonggi-do,,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",30,,,16407450,86113351
"129, Samsung-ro, Yeongtong-gu, Suwon-si",,Gyeonggi-do,,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",20,,,16407451,86113351
"129, Samsung-ro, Yeongtong-gu, Suwon-si",,Gyeonggi-do,,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",10,,,16407452,86113351
500 South Buena Vista Street,,Burbank,,,,,1,3,,,DE,,"Disney Enterprises, Inc.",20,91521,CA,16409920,86114413
500 South Buena Vista Street,,Burbank,,,,,1,3,,,DE,,"Disney Enterprises, Inc.",10,91521,CA,16409921,86114413
500 South Buena Vista Street,,Burbank,,,,,1,3,,,DE,,"Marvel Characters, Inc.",30,91521,CA,16409928,86114416
500 South Buena Vista Street,,Burbank,,,,,1,3,,,DE,,"Marvel Characters, Inc.",20,91521,CA,16409929,86114416
500 South Buena Vista Street,,Burbank,,,,,1,3,,,DE,,"Marvel Characters, Inc.",10,91521,CA,16409930,86114416
,"129, Samsung-ro, Yeongtong-gu","Suwon-si, Gyeonggi-do",,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",30,16677,,16409958,86114428
"129, Samsung-ro, Yeongtong-gu",,"Suwon-si, Gyeonggi-do",,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",20,,,16409959,86114428
"129, Samsung-ro, Yeongtong-gu",,"Suwon-si, Gyeonggi-do",,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",10,,,16409960,86114428
170 Kinnelon Rd,,Kinnelon,,,,,4,1,US,,,,"Krippner, Vanessa",10,07405,NJ,16411046,86114935
170 Kinnelon Rd,,Kinnelon,,,,,3,1,US,,,,"Mooney, Joanne",10,07405,NJ,16411047,86114935
170 Kinnelon Rd,,Kinnelon,,,,,2,1,US,,,,"Piccolo, Lynn Morris",10,07405,NJ,16411048,86114935
170 Kinnelon Rd,,Kinnelon,,,,,1,1,US,,,,"Howarth, Pamela",10,07405,NJ,16411049,86114935
500 South Buena Vista Street,,Burbank,,,,,1,3,,,DE,,"Disney Enterprises, Inc.",20,91521,CA,16413136,86115873
500 South Buena Vista Street,,Burbank,,,,,1,3,,,DE,,"Disney Enterprises, Inc.",10,91521,CA,16413137,86115873
500 South Buena Vista Street,,Burbank,,,,,1,3,,,DE,,"Disney Enterprises, Inc.",20,91521,CA,16413160,86115883
500 South Buena Vista Street,,Burbank,,,,,1,3,,,DE,,"Disney Enterprises, Inc.",10,91521,CA,16413161,86115883
500 South Buena Vista Street,,Burbank,,,,,1,3,,,DE,,"Disney Enterprises, Inc.",20,91521,CA,16413167,86115886
500 South Buena Vista Street,,Burbank,,,,,1,3,,,DE,,"Disney Enterprises, Inc.",10,91521,CA,16413168,86115886
128 Bates Road,,Shoreham,,,,,1,3,,,VT,,Shacksbury Inc.,20,05770,VT,16415111,86116748
128 Bates Road,,Shoreham,,,,,1,3,,,VT,,Shacksbury Inc.,10,05770,VT,16415112,86116748
500 South Buena Vista Street,,Burbank,,,,,1,3,,,DE,,"Disney Enterprises, Inc.",20,91521,CA,16415842,86117092
500 South Buena Vista Street,,Burbank,,,,,1,3,,,DE,,"Disney Enterprises, Inc.",10,91521,CA,16415843,86117092
"1800 E State St., Suite 153",,Hamilton,,,,,1,16,,,NJ,,"BAI BRANDS, LLC",20,08609,NJ,16415859,86117104
"1800 E State St., Suite 153",,Hamilton,,,,,1,16,,,NJ,,"BAI BRANDS, LLC",10,08609,NJ,16415860,86117104
Morris Corporate Center IV,399 Interpace Parkway,Parsippany,,,,,1,16,,,DE,,Reckitt Benckiser LLC,30,07054,NJ,16419174,86118524
Morris Corporate Center IV,399 Interpace Parkway,Parsippany,,,,,1,16,,,DE,,Reckitt Benckiser LLC,20,07054,NJ,16419175,86118524
Morris Corporate Center IV,399 Interpace Parkway,Parsippany,,,,,1,16,,,DE,,Reckitt Benckiser LLC,10,07054,NJ,16419176,86118524
86 Newbury Street,,Portland,,,,,1,16,,,ME,,"Shipyard Brewing Company, LLC",20,04104,ME,16425055,86121088
86 Newbury Street,,Portland,,,,,1,16,,,ME,,"Shipyard Brewing Company, LLC",10,04104,ME,16425056,86121088
86 Newbury Street,,Portland,,,,,1,16,,,ME,,"Shipyard Brewing Company, LLC",20,04104,ME,16425063,86121093
86 Newbury Street,,Portland,,,,,1,16,,,ME,,"Shipyard Brewing Company, LLC",10,04104,ME,16425064,86121093
6525 Loma De Cristo,,El Paso,,,,,1,1,US,,,,"Seabrook, Gavin",20,79912,TX,16427227,86122020
6525 Loma De Cristo,,El Paso,,,,,1,1,US,,,,"Seabrook, Gavin",10,79912,TX,16427228,86122020
704 West Bay Street,,Tampa,,,,,1,16,,,FL,,"Square One Development, LLC",10,33606,FL,16427819,86122280
"19 Woodlands Way, Broomfield, Chelmsford",,Essex CM17TD,,GB,DBA Genen Ltd,,1,16,GB,,,,Jayampathy Asela Udhaya Bandara,10,,,16427893,86122316
300 E. Pike Street,,Osakis,,,,,1,16,,,MN,,"Panther Distillery, LLC",10,56360,MN,16428241,86122472
107 Technology Drive,,Lincolnton,,,,,1,16,,,NC,,"Active Concepts, LLC",20,28092,NC,16429699,86123097
107 Technology Drive,,Lincolnton,,,,,1,16,,,NC,,"Active Concepts, LLC",10,28092,NC,16429700,86123097
10871 Forbes Ave,,Garden Grove,,,,,1,3,,,CA,,"Starbuzz Tobacco, Inc.",10,92843,CA,16433565,86124743
#288,214 Main Street,El Segundo,,,,,1,16,,,CA,,"EGPRO, LLC",30,90245,CA,16438003,86126737
#288,214 Main Street,El Segundo,,,,,1,16,,,CA,,"EGPRO, LLC",20,90245,CA,16438004,86126737
#288,214 Main Street,El Segundo,,,,,1,16,,,CA,,"EGPRO, LLC",10,90245,CA,16438005,86126737
,3500 DEER CREEK ROAD,PALO ALTO,,,,,1,3,,,DE,,"TESLA, INC.",31,94304,CA,16438900,86127156
3500 Deer Creek Road,,Palo Alto,,,,,1,3,,,DE,,"Tesla Motors, Inc.",30,94304,CA,16438901,86127156
3500 Deer Creek Road,,Palo Alto,,,,,1,3,,,DE,,"Tesla Motors, Inc.",20,94304,CA,16438902,86127156
3500 Deer Creek Road,,Palo Alto,,,,,1,3,,,DE,,"Tesla Motors, Inc.",10,94304,CA,16438903,86127156
"1-7-1 Konan, Minato-ku",,Tokyo,,JP,TA Sony Computer Entertainment Inc.,,1,3,JP,,,,Kabushiki Kaisha Sony Computer Entertainment,30,,,16439511,86127414
"1-7-1 Konan, Minato-ku",,Tokyo,,JP,TA Sony Computer Entertainment Inc.,,1,3,JP,,,,Kabushiki Kaisha Sony Computer Entertainment,20,,,16439512,86127414
"1-7-1 Konan, Minato-ku",,Tokyo,,JP,TA Sony Computer Entertainment Inc.,,1,3,JP,,,,Kabushiki Kaisha Sony Computer Entertainment,10,,,16439513,86127414
,One Procter & Gamble Plaza,Cincinnati,,,,,1,3,,,OH,,The Procter & Gamble Company,30,45202,OH,16441764,86128476
One Procter & Gamble Plaza,,Cincinnati,,,,,1,3,,,OH,,The Procter & Gamble Company,20,45202,OH,16441765,86128476
One Procter & Gamble Plaza,,Cincinnati,,,,,1,3,,,OH,,The Procter & Gamble Company,10,45202,OH,16441766,86128476
742 congress st,,toms river,,,,,1,16,,,NJ,,"Apple A Day, LLC",10,08753,NJ,16443768,86129330
1010 Lake Street,,Oak Park,,,DBA Invisible Threads,,1,1,US,,,,"Michals, Andrew",30,60301,IL,16444838,86129788
1010 Lake Street,,Oak Park,,,DBA Invisible Threads,,1,1,US,,,,"Michals, Andrew",20,60301,IL,16444839,86129788
1010 Lake Street,,Oak Park,,,DBA Invisible Threads,,1,1,US,,,,"Michals, Andrew",10,60301,IL,16444840,86129788
25572 Amanda St,,San Bernardino,,,TA 90s Barbie,,1,1,US,,,,Luz Garcia,10,92404,CA,16445272,86129979
#4A,140 Waverly Pl.,New York,"Lori Shaner, U.S. citizen.",,,,1,19,,,PA,,Big Apple Books,30,10014,NY,16447011,86130757
#4A,140 Waverly Pl.,New York,"Lori Shaner, U.S. citizen.",,,,1,19,,,PA,,Big Apple Books,20,10014,NY,16447012,86130757
#4A,140 Waverly Pl.,New York,"Lori Shaner, U.S. citizen.",,,,1,19,,,PA,,Big Apple Books,10,10014,NY,16447013,86130757
2016 Colonial Pl.,,Winston Salem,,,DBA AppleJuice LLC,,1,16,,,NC,,"Wheeler, Jeremiah Christian",10,27104,NC,16447878,86131135
203 N. Genesee St.,,Wittenberg,,,,,1,3,,,WI,,"Nueske's Meat Products, Inc.",10,54499,WI,16450567,86132346
#1402-605,347 5th Avenue #1402-605,New York,,,,,1,3,,,NY,,Molly Crabapple Inc.,30,10016,NY,16450879,86132485
#1402-605,347 5th Avenue #1402-605,New York,,,,,1,3,,,NY,,Molly Crabapple Inc.,20,10016,NY,16450880,86132485
#1402-605,347 5th Avenue #1402-605,New York,,,,,1,3,,,NY,,Molly Crabapple Inc.,10,10016,NY,16450881,86132485
M1-1518,333 CONTINENTAL BOULEVARD,EL SEGUNDO,,,,,1,3,,,DE,,"MATTEL, INC.",30,90245,CA,16454763,86134189
M1-1518,333 CONTINENTAL BOULEVARD,EL SEGUNDO,,,,,1,3,,,DE,,"MATTEL, INC.",20,90245,CA,16454764,86134189
M1-1518,333 CONTINENTAL BOULEVARD,EL SEGUNDO,,,,,1,3,,,DE,,"MATTEL, INC.",10,90245,CA,16454765,86134189
#201,4374 Troost Avenue,Studio City,,,,,1,1,US,,,,"Pagan, Michael J.",20,91604,CA,16456253,86134866
#201,4374 Troost Avenue,Studio City,,,,,1,1,US,,,,"Pagan, Michael J.",10,91604,CA,16456254,86134866
"225 King Street West, Suite 200",,"Toronto, Ontario",,CA,,,1,3,CA,,,,Spin Master Ltd.,30,M5V3M2,,16463898,86138183
450 Front Street West,,"Toronto, Ontario",,CA,,,1,3,CA,,,,Spin Master Ltd.,20,M5V1B6,,16463899,86138183
450 Front Street West,,"Toronto, Ontario",,CA,,,1,3,CA,,,,Spin Master Ltd.,10,M5V1B6,,16463900,86138183
Col. Ciudad Industrial Celaya,Avenida Mexico - Japon No. 400-A,Celaya Guanajuato,,MX,,,1,3,MX,,,,"CEREALES Y PASTAS, S.A. DE C.V.",30,38010,,16466660,86139379
Col. Ciudad Industrial Celaya,Avenida Mexico - Japon No. 400-A,Celaya Guanajuato,,MX,,,1,3,MX,,,,"CEREALES Y PASTAS, S.A. DE C.V.",20,38010,,16466661,86139379
Col. Ciudad Industrial Celaya,Avenida Mexico - Japon No. 400-A,Celaya Guanajuato,,MX,,,1,3,MX,,,,"CEREALES Y PASTAS, S.A. DE C.V.",10,38010,,16466662,86139379
330 East Warm Springs Road,,Las Vegas,,,,,1,3,,,NV,,"AIM MANAGEMENT, INC.",20,89119,NV,16467137,86139599
330 East Warm Springs Road,,Las Vegas,,,,,1,3,,,NV,,"AIM MANAGEMENT, INC.",10,89119,NV,16467138,86139599
,"129, Samsung-ro, Yeongtong-gu","Suwon-si, Gyeonggi-do",,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",30,16677,,16468175,86140063
,"129, Samsung-ro, Yeongtong-gu","Suwon-si, Gyeonggi-do",,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",20,16677,,16468176,86140063
"129, Samsung-ro, Yeongtong-gu",,"Suwon-si, Gyeonggi-do",,KR,,,1,3,KR,,,,"Samsung Electronics Co., Ltd.",10,,,16468177,86140063
11517 SE Highway 212,,Clackamas,,,,,1,3,,,OR,,"Dragonberry Produce, Inc.",10,97015,OR,16469087,86140473
,230 Stewart Avenue,garden city,,,,,1,3,,,NY,,JCB CONSULTING SERVICES INCORPORATED,30,11530,NY,16472085,86141729
